gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,MonthlyCharges,Churn,Churn_numeric,InternetService_Fiber optic,Contract_One year,Contract_Two year,CustomerValue,TotalServices,Senior_Fiber_Risk,ContractRisk,Cluster,Persona
1,0,1,12,1,0,49,0,0,True,False,True,588,1,0,0,1,At-Risk Newbies
1,1,0,60,1,1,98,0,0,True,False,False,5880,2,1,2,0,Loyal High-Rollers
1,0,0,46,0,1,30,1,1,False,False,False,1380,1,0,2,2,Stable Budgeteers
0,0,0,12,0,0,34,0,0,False,False,False,408,0,0,2,1,At-Risk Newbies
0,0,0,11,1,1,54,0,0,True,False,False,594,2,0,2,1,At-Risk Newbies
1,0,0,39,0,1,41,0,0,False,False,False,1599,1,0,2,2,Stable Budgeteers
1,0,1,50,1,0,104,1,1,True,False,False,5200,1,0,2,0,Loyal High-Rollers
0,0,0,19,1,1,87,0,0,False,False,True,1653,2,0,0,1,At-Risk Newbies
1,0,1,72,1,0,105,0,0,True,False,True,7560,1,0,0,0,Loyal High-Rollers
1,1,0,7,1,0,96,1,1,True,False,False,672,1,1,2,1,At-Risk Newbies
1,0,0,37,1,0,67,0,0,False,False,False,2479,1,0,2,0,Loyal High-Rollers
1,0,1,31,1,1,26,0,0,True,False,False,806,2,0,2,2,Stable Budgeteers
0,0,0,1,1,0,70,1,1,False,True,False,70,1,0,1,1,At-Risk Newbies
0,1,0,72,1,1,112,0,0,True,False,False,8064,2,1,2,0,Loyal High-Rollers
0,0,1,32,1,1,61,0,0,True,False,True,1952,2,0,0,1,At-Risk Newbies
1,0,0,46,1,0,73,0,0,False,False,False,3358,1,0,2,0,Loyal High-Rollers
0,0,0,27,1,1,96,0,0,False,False,True,2592,2,0,0,0,Loyal High-Rollers
1,0,1,69,1,0,21,0,0,False,True,False,1449,1,0,1,2,Stable Budgeteers
0,1,0,4,1,1,89,1,1,True,True,False,356,2,1,1,1,At-Risk Newbies
1,0,0,14,1,0,93,0,0,False,False,False,1302,1,0,2,1,At-Risk Newbies
0,0,0,32,1,0,20,0,0,False,False,False,640,1,0,2,2,Stable Budgeteers
1,0,0,67,1,0,19,0,0,False,False,False,1273,1,0,2,2,Stable Budgeteers
0,0,0,1,1,1,20,0,0,False,False,True,20,2,0,0,1,At-Risk Newbies
1,0,0,43,1,1,91,0,0,True,False,False,3913,2,0,2,0,Loyal High-Rollers
1,0,0,21,1,0,20,0,0,True,False,False,420,1,0,2,2,Stable Budgeteers
1,0,0,2,1,0,49,0,0,True,False,False,98,1,0,2,1,At-Risk Newbies
0,0,0,12,0,1,50,0,0,False,False,True,600,1,0,0,1,At-Risk Newbies
0,0,0,28,0,0,36,0,0,False,True,False,1008,0,0,1,2,Stable Budgeteers
0,1,0,30,1,0,104,0,0,False,False,False,3120,1,0,2,0,Loyal High-Rollers
1,0,0,16,1,0,89,1,1,True,False,False,1424,1,0,2,1,At-Risk Newbies
1,0,1,31,1,0,79,1,1,False,False,True,2449,1,0,0,0,Loyal High-Rollers
0,0,1,14,1,0,59,0,0,False,False,False,826,1,0,2,1,At-Risk Newbies
0,1,0,72,1,0,110,0,0,True,False,False,7920,1,1,2,0,Loyal High-Rollers
0,0,1,53,1,0,21,0,0,False,True,False,1113,1,0,1,2,Stable Budgeteers
1,0,0,68,0,1,40,0,0,True,True,False,2720,1,0,1,2,Stable Budgeteers
0,0,0,50,1,0,90,0,0,False,True,False,4500,1,0,1,0,Loyal High-Rollers
0,1,0,70,1,0,106,0,0,False,False,False,7420,1,0,2,0,Loyal High-Rollers
0,0,0,65,1,0,60,0,0,False,True,False,3900,1,0,1,0,Loyal High-Rollers
0,0,0,1,1,1,70,1,1,False,False,True,70,2,0,0,1,At-Risk Newbies
0,0,0,36,1,0,95,0,0,False,False,False,3420,1,0,2,0,Loyal High-Rollers
0,0,0,57,0,0,59,0,0,True,False,False,3363,0,0,2,0,Loyal High-Rollers
0,0,0,9,1,1,88,0,0,False,False,True,792,2,0,0,1,At-Risk Newbies
1,0,1,3,1,1,55,1,1,False,False,False,165,2,0,2,1,At-Risk Newbies
0,0,1,19,1,0,25,0,0,True,False,True,475,1,0,0,2,Stable Budgeteers
0,0,0,68,1,0,119,0,0,False,False,False,8092,1,0,2,0,Loyal High-Rollers
1,1,0,29,1,0,96,1,1,False,False,True,2784,1,0,0,0,Loyal High-Rollers
0,1,0,17,1,1,83,0,0,False,False,False,1411,2,0,2,1,At-Risk Newbies
1,1,0,71,1,0,115,0,0,True,True,False,8165,1,1,1,0,Loyal High-Rollers
1,0,1,1,1,1,89,1,1,True,False,False,89,2,0,2,1,At-Risk Newbies
0,0,1,49,1,0,79,0,0,False,False,False,3871,1,0,2,0,Loyal High-Rollers
0,0,0,13,1,1,84,1,1,True,True,False,1092,2,0,1,1,At-Risk Newbies
1,0,0,39,1,0,100,0,0,False,False,False,3900,1,0,2,0,Loyal High-Rollers
0,0,1,49,1,0,20,0,0,True,False,False,980,1,0,2,2,Stable Budgeteers
0,0,1,22,1,0,85,0,0,True,False,False,1870,1,0,2,1,At-Risk Newbies
1,0,1,61,1,0,68,0,0,False,False,True,4148,1,0,0,0,Loyal High-Rollers
1,0,0,1,1,1,21,1,1,False,True,False,21,2,0,1,1,At-Risk Newbies
0,0,0,2,1,1,104,1,1,False,True,False,208,2,0,1,1,At-Risk Newbies
0,0,1,7,1,1,20,0,0,True,True,False,140,2,0,1,1,At-Risk Newbies
1,1,0,71,1,0,25,0,0,False,True,False,1775,1,0,1,2,Stable Budgeteers
1,0,0,17,1,0,20,0,0,False,False,False,340,1,0,2,2,Stable Budgeteers
0,0,0,3,1,1,76,1,1,True,True,False,228,2,0,1,1,At-Risk Newbies
1,0,0,72,1,0,25,0,0,False,True,False,1800,1,0,1,2,Stable Budgeteers
1,1,0,40,1,0,56,0,0,False,False,True,2240,1,0,0,2,Stable Budgeteers
1,0,0,14,1,1,20,0,0,True,False,False,280,2,0,2,2,Stable Budgeteers
0,0,0,65,1,1,108,0,0,True,False,False,7020,2,0,2,0,Loyal High-Rollers
0,0,0,47,1,1,100,0,0,False,False,True,4700,2,0,0,0,Loyal High-Rollers
1,0,0,25,1,0,20,0,0,False,False,False,500,1,0,2,2,Stable Budgeteers
1,1,0,2,1,1,73,0,0,True,False,True,146,2,1,0,1,At-Risk Newbies
1,1,0,46,0,0,60,1,1,True,False,False,2760,0,1,2,2,Stable Budgeteers
0,0,1,55,1,0,21,0,0,False,True,False,1155,1,0,1,2,Stable Budgeteers
0,0,0,63,1,0,110,0,0,False,False,False,6930,1,0,2,0,Loyal High-Rollers
1,0,1,62,1,1,86,0,0,True,False,True,5332,2,0,0,0,Loyal High-Rollers
0,0,0,48,0,1,45,1,1,False,False,True,2160,1,0,0,2,Stable Budgeteers
1,0,0,18,1,0,78,0,0,True,False,False,1404,1,0,2,1,At-Risk Newbies
1,0,0,71,1,1,86,0,0,True,False,False,6106,2,0,2,0,Loyal High-Rollers
1,0,1,35,1,0,90,0,0,True,False,False,3150,1,0,2,0,Loyal High-Rollers
0,0,0,27,1,0,57,0,0,False,False,False,1539,1,0,2,1,At-Risk Newbies
1,0,1,68,1,0,92,0,0,True,False,False,6256,1,0,2,0,Loyal High-Rollers
0,0,0,3,1,1,20,0,0,False,False,True,60,2,0,0,1,At-Risk Newbies
0,0,0,39,1,0,21,0,0,True,False,False,819,1,0,2,2,Stable Budgeteers
0,0,0,53,1,0,94,0,0,False,True,False,4982,1,0,1,0,Loyal High-Rollers
0,0,1,28,1,0,90,1,1,False,False,False,2520,1,0,2,0,Loyal High-Rollers
1,0,0,5,1,0,75,0,0,False,True,False,375,1,0,1,1,At-Risk Newbies
1,0,0,10,1,0,20,0,0,False,False,False,200,1,0,2,1,At-Risk Newbies
1,0,0,50,0,0,35,0,0,False,False,True,1750,0,0,0,2,Stable Budgeteers
1,0,0,19,1,0,79,0,0,False,False,True,1501,1,0,0,1,At-Risk Newbies
1,0,1,17,1,0,70,0,0,True,False,False,1190,1,0,2,1,At-Risk Newbies
1,0,0,20,1,0,52,0,0,True,False,False,1040,1,0,2,1,At-Risk Newbies
0,0,1,63,1,1,20,0,0,True,False,True,1260,2,0,0,2,Stable Budgeteers
1,0,0,72,1,0,87,0,0,False,False,False,6264,1,0,2,0,Loyal High-Rollers
1,0,0,52,1,0,92,0,0,True,False,False,4784,1,0,2,0,Loyal High-Rollers
0,0,1,59,1,0,20,0,0,False,False,False,1180,1,0,2,2,Stable Budgeteers
1,0,1,30,1,1,64,0,0,True,False,False,1920,2,0,2,1,At-Risk Newbies
0,1,0,19,1,0,95,0,0,False,False,False,1805,1,0,2,1,At-Risk Newbies
1,0,1,47,1,1,113,0,0,False,False,True,5311,2,0,0,0,Loyal High-Rollers
1,0,0,43,0,0,44,0,0,False,False,False,1892,0,0,2,2,Stable Budgeteers
1,0,0,57,0,1,58,0,0,False,False,True,3306,1,0,0,2,Stable Budgeteers
1,0,0,59,1,1,54,0,0,True,True,False,3186,2,0,1,2,Stable Budgeteers
0,0,0,12,1,1,85,0,0,True,False,False,1020,2,0,2,1,At-Risk Newbies
1,0,0,43,1,0,56,0,0,True,False,False,2408,1,0,2,2,Stable Budgeteers
1,0,0,64,1,1,87,0,0,True,False,False,5568,2,0,2,0,Loyal High-Rollers
1,0,1,6,1,1,20,0,0,False,True,False,120,2,0,1,1,At-Risk Newbies
1,1,0,1,1,1,70,1,1,False,False,True,70,2,0,0,1,At-Risk Newbies
1,0,1,17,1,0,25,0,0,True,False,False,425,1,0,2,2,Stable Budgeteers
0,1,0,60,1,0,106,1,1,False,False,False,6360,1,0,2,0,Loyal High-Rollers
1,0,1,72,1,1,114,0,0,False,True,False,8208,2,0,1,0,Loyal High-Rollers
1,0,0,5,0,0,43,1,1,False,False,False,215,0,0,2,1,At-Risk Newbies
0,0,1,65,1,0,109,0,0,False,True,False,7085,1,0,1,0,Loyal High-Rollers
1,0,0,6,1,0,59,0,0,False,False,True,354,1,0,0,1,At-Risk Newbies
1,0,0,4,1,1,74,1,1,True,False,True,296,2,0,0,1,At-Risk Newbies
0,0,1,20,1,0,106,1,1,False,True,False,2120,1,0,1,0,Loyal High-Rollers
0,0,0,61,1,1,24,0,0,True,False,True,1464,2,0,0,2,Stable Budgeteers
0,1,0,65,1,1,105,1,1,False,False,True,6825,2,0,0,0,Loyal High-Rollers
0,0,0,72,1,0,116,0,0,True,False,False,8352,1,0,2,0,Loyal High-Rollers
0,1,0,8,1,1,106,1,1,True,False,False,848,2,1,2,1,At-Risk Newbies
0,0,0,12,1,0,74,1,1,False,False,False,888,1,0,2,1,At-Risk Newbies
0,1,0,43,1,0,108,1,1,False,True,False,4644,1,0,1,0,Loyal High-Rollers
0,1,0,30,0,0,40,1,1,True,True,False,1200,0,1,1,2,Stable Budgeteers
1,0,0,58,1,0,81,0,0,False,False,False,4698,1,0,2,0,Loyal High-Rollers
0,0,0,46,1,0,71,0,0,False,False,True,3266,1,0,0,0,Loyal High-Rollers
1,0,0,24,1,0,94,0,0,False,False,False,2256,1,0,2,1,At-Risk Newbies
1,0,1,49,0,0,52,1,1,True,False,False,2548,0,0,2,2,Stable Budgeteers
1,1,0,4,1,0,71,0,0,False,False,True,284,1,0,0,1,At-Risk Newbies
1,0,1,10,1,0,50,0,0,False,True,False,500,1,0,1,1,At-Risk Newbies
1,0,1,54,1,1,55,1,1,True,False,False,2970,2,0,2,2,Stable Budgeteers
0,0,0,50,0,0,40,0,0,False,False,False,2000,0,0,2,2,Stable Budgeteers
0,0,1,48,1,1,82,1,1,False,False,True,3936,2,0,0,0,Loyal High-Rollers
0,0,0,30,1,1,85,1,1,True,False,False,2550,2,0,2,0,Loyal High-Rollers
0,0,1,3,1,0,64,0,0,False,True,False,192,1,0,1,1,At-Risk Newbies
0,0,1,1,1,0,20,1,1,True,False,False,20,1,0,2,1,At-Risk Newbies
0,0,1,48,0,0,46,0,0,True,False,False,2208,0,0,2,2,Stable Budgeteers
0,0,0,29,1,0,66,0,0,False,True,False,1914,1,0,1,1,At-Risk Newbies
0,0,0,3,1,0,20,0,0,False,False,True,60,1,0,0,1,At-Risk Newbies
0,0,0,14,1,0,59,0,0,False,False,False,826,1,0,2,1,At-Risk Newbies
0,1,0,49,1,0,102,0,0,True,False,False,4998,1,1,2,0,Loyal High-Rollers
0,0,1,69,1,0,19,0,0,False,False,False,1311,1,0,2,2,Stable Budgeteers
0,0,1,72,0,0,54,0,0,False,True,False,3888,0,0,1,2,Stable Budgeteers
0,0,1,66,1,0,58,0,0,False,False,False,3828,1,0,2,0,Loyal High-Rollers
1,0,1,53,1,0,96,0,0,False,True,False,5088,1,0,1,0,Loyal High-Rollers
1,1,0,15,1,1,86,1,1,True,False,False,1290,2,1,2,1,At-Risk Newbies
0,0,0,10,0,1,30,0,0,True,False,False,300,1,0,2,1,At-Risk Newbies
1,0,0,27,1,1,50,0,0,True,False,False,1350,2,0,2,1,At-Risk Newbies
0,0,0,72,1,0,73,0,0,False,True,False,5256,1,0,1,0,Loyal High-Rollers
1,0,0,21,1,1,55,0,0,False,False,True,1155,2,0,0,1,At-Risk Newbies
0,0,0,1,1,1,55,1,1,True,True,False,55,2,0,1,1,At-Risk Newbies
1,0,0,55,1,0,59,0,0,False,False,False,3245,1,0,2,0,Loyal High-Rollers
0,0,1,58,1,0,20,0,0,False,False,False,1160,1,0,2,2,Stable Budgeteers
0,1,0,6,1,0,74,1,1,False,False,False,444,1,0,2,1,At-Risk Newbies
0,0,0,12,1,0,20,0,0,False,False,False,240,1,0,2,2,Stable Budgeteers
0,0,0,18,0,0,40,0,0,True,True,False,720,0,0,1,1,At-Risk Newbies
1,0,0,3,1,1,70,0,0,True,False,True,210,2,0,0,1,At-Risk Newbies
1,0,1,55,1,1,59,0,0,True,False,False,3245,2,0,2,0,Loyal High-Rollers
1,0,0,4,1,1,75,1,1,True,False,False,300,2,0,2,1,At-Risk Newbies
0,1,0,10,0,0,35,1,1,False,False,False,350,0,0,2,1,At-Risk Newbies
0,1,0,70,1,1,91,0,0,True,False,False,6370,2,1,2,0,Loyal High-Rollers
0,0,0,50,1,0,20,0,0,False,False,False,1000,1,0,2,2,Stable Budgeteers
1,0,1,72,1,0,24,0,0,False,False,False,1728,1,0,2,2,Stable Budgeteers
1,1,0,66,1,1,111,1,1,True,False,False,7326,2,1,2,0,Loyal High-Rollers
1,1,0,2,1,1,94,1,1,True,False,False,188,2,1,2,1,At-Risk Newbies
0,0,1,44,1,0,78,0,0,False,False,False,3432,1,0,2,0,Loyal High-Rollers
1,0,0,56,1,1,25,1,1,True,False,False,1400,2,0,2,2,Stable Budgeteers
1,0,0,6,1,0,50,0,0,False,False,False,300,1,0,2,1,At-Risk Newbies
1,0,0,25,1,0,21,0,0,False,False,True,525,1,0,0,2,Stable Budgeteers
1,0,0,6,1,1,21,0,0,False,False,False,126,2,0,2,1,At-Risk Newbies
1,0,0,1,1,0,45,1,1,False,False,False,45,1,0,2,1,At-Risk Newbies
0,0,0,53,1,0,106,1,1,False,False,False,5618,1,0,2,0,Loyal High-Rollers
0,0,0,14,1,0,106,1,1,False,False,False,1484,1,0,2,1,At-Risk Newbies
1,0,1,66,0,1,55,0,0,True,True,False,3630,1,0,1,2,Stable Budgeteers
1,0,0,68,1,0,100,0,0,False,False,False,6800,1,0,2,0,Loyal High-Rollers
0,0,0,28,1,0,55,0,0,False,False,False,1540,1,0,2,1,At-Risk Newbies
0,0,1,3,0,0,30,1,1,True,False,False,90,0,0,2,1,At-Risk Newbies
0,0,0,24,1,1,95,0,0,False,True,False,2280,2,0,1,0,Loyal High-Rollers
0,0,0,9,0,0,41,0,0,False,True,False,369,0,0,1,1,At-Risk Newbies
1,0,0,22,1,0,20,0,0,True,False,False,440,1,0,2,2,Stable Budgeteers
0,0,0,56,1,0,105,0,0,True,False,False,5880,1,0,2,0,Loyal High-Rollers
1,0,1,21,1,1,46,0,0,False,True,False,966,2,0,1,1,At-Risk Newbies
1,1,0,16,1,0,87,1,1,False,False,False,1392,1,0,2,1,At-Risk Newbies
1,0,1,72,1,0,25,0,0,False,False,False,1800,1,0,2,2,Stable Budgeteers
1,0,0,1,1,0,45,0,0,False,True,False,45,1,0,1,1,At-Risk Newbies
0,0,1,32,1,0,99,0,0,False,False,False,3168,1,0,2,0,Loyal High-Rollers
0,0,0,1,1,0,20,0,0,False,True,False,20,1,0,1,1,At-Risk Newbies
0,0,0,25,1,1,19,0,0,True,False,False,475,2,0,2,2,Stable Budgeteers
0,0,1,17,1,0,62,0,0,False,False,False,1054,1,0,2,1,At-Risk Newbies
1,0,0,33,1,0,96,1,1,True,False,False,3168,1,0,2,0,Loyal High-Rollers
1,0,1,14,1,0,69,0,0,True,False,True,966,1,0,0,1,At-Risk Newbies
0,0,0,72,0,1,66,0,0,False,False,True,4752,1,0,0,0,Loyal High-Rollers
1,0,0,47,1,0,103,0,0,False,False,False,4841,1,0,2,0,Loyal High-Rollers
0,0,0,39,1,1,105,1,1,True,False,False,4095,2,0,2,0,Loyal High-Rollers
0,0,0,6,1,1,21,0,0,True,False,False,126,2,0,2,1,At-Risk Newbies
0,0,1,11,1,1,21,0,0,False,False,True,231,2,0,0,1,At-Risk Newbies
0,1,0,20,1,1,91,0,0,False,True,False,1820,2,0,1,1,At-Risk Newbies
1,0,1,62,1,0,106,0,0,False,False,False,6572,1,0,2,0,Loyal High-Rollers
1,0,0,1,0,0,24,1,1,True,False,False,24,0,0,2,1,At-Risk Newbies
1,0,1,34,0,1,41,0,0,True,False,False,1394,1,0,2,2,Stable Budgeteers
1,0,1,28,1,0,85,0,0,True,False,False,2380,1,0,2,1,At-Risk Newbies
1,0,1,42,0,0,45,0,0,False,False,False,1890,0,0,2,2,Stable Budgeteers
0,1,0,24,0,0,41,1,1,False,True,False,984,0,0,1,1,At-Risk Newbies
0,0,0,55,1,0,73,0,0,False,False,False,4015,1,0,2,0,Loyal High-Rollers
1,0,0,36,1,1,85,1,1,True,False,False,3060,2,0,2,0,Loyal High-Rollers
1,0,0,24,1,0,56,1,1,True,True,False,1344,1,0,1,1,At-Risk Newbies
0,0,0,25,1,1,66,0,0,False,False,False,1650,2,0,2,1,At-Risk Newbies
0,0,1,33,1,1,20,0,0,False,False,True,660,2,0,0,2,Stable Budgeteers
0,1,0,1,1,1,78,1,1,False,True,False,78,2,0,1,1,At-Risk Newbies
0,1,0,2,1,0,70,1,1,False,True,False,140,1,0,1,1,At-Risk Newbies
1,0,1,39,1,0,101,0,0,False,False,True,3939,1,0,0,0,Loyal High-Rollers
1,0,0,55,0,0,55,1,1,True,False,False,3025,0,0,2,2,Stable Budgeteers
0,0,1,72,1,0,71,0,0,False,False,False,5112,1,0,2,0,Loyal High-Rollers
0,0,1,70,1,0,74,0,0,True,True,False,5180,1,0,1,0,Loyal High-Rollers
0,0,0,4,1,0,69,1,1,False,False,False,276,1,0,2,1,At-Risk Newbies
1,0,0,7,1,1,85,1,1,True,False,False,595,2,0,2,1,At-Risk Newbies
0,0,1,54,1,0,20,0,0,False,False,False,1080,1,0,2,2,Stable Budgeteers
0,0,1,31,1,0,104,1,1,False,True,False,3224,1,0,1,0,Loyal High-Rollers
0,1,1,60,1,0,75,0,0,False,False,False,4500,1,0,2,0,Loyal High-Rollers
0,0,0,1,1,0,50,0,0,False,False,False,50,1,0,2,1,At-Risk Newbies
1,1,0,65,1,0,71,0,0,True,True,False,4615,1,1,1,0,Loyal High-Rollers
0,0,0,12,1,0,20,0,0,False,False,True,240,1,0,0,2,Stable Budgeteers
1,0,1,72,0,0,65,0,0,True,False,False,4680,0,0,2,0,Loyal High-Rollers
0,0,0,7,1,0,19,0,0,True,True,False,133,1,0,1,1,At-Risk Newbies
0,1,0,44,1,0,85,0,0,False,False,True,3740,1,0,0,0,Loyal High-Rollers
1,1,0,7,1,0,89,0,0,True,False,False,623,1,1,2,1,At-Risk Newbies
1,0,0,12,1,0,25,0,0,False,False,True,300,1,0,0,1,At-Risk Newbies
1,0,0,62,1,0,60,0,0,False,True,False,3720,1,0,1,0,Loyal High-Rollers
1,0,1,4,1,0,20,0,0,False,False,False,80,1,0,2,1,At-Risk Newbies
0,0,0,5,1,1,64,0,0,False,False,True,320,2,0,0,1,At-Risk Newbies
0,0,0,2,1,0,76,1,1,False,True,False,152,1,0,1,1,At-Risk Newbies
1,0,0,1,1,1,70,1,1,True,False,True,70,2,0,0,1,At-Risk Newbies
0,0,1,40,1,0,71,0,0,False,False,False,2840,1,0,2,0,Loyal High-Rollers
0,0,0,1,0,1,36,0,0,True,True,False,36,1,0,1,1,At-Risk Newbies
1,0,1,25,1,1,20,0,0,True,False,False,500,2,0,2,2,Stable Budgeteers
1,0,0,6,1,0,56,0,0,True,False,False,336,1,0,2,1,At-Risk Newbies
1,0,0,41,1,1,74,0,0,True,False,False,3034,2,0,2,0,Loyal High-Rollers
1,0,1,9,1,0,50,0,0,False,False,False,450,1,0,2,1,At-Risk Newbies
1,1,0,1,1,1,75,1,1,True,False,False,75,2,1,2,1,At-Risk Newbies
0,0,0,22,1,1,76,0,0,False,False,True,1672,2,0,0,1,At-Risk Newbies
0,0,0,38,1,1,89,0,0,True,False,False,3382,2,0,2,0,Loyal High-Rollers
1,0,0,23,1,0,99,1,1,False,False,False,2277,1,0,2,0,Loyal High-Rollers
1,0,1,60,1,0,77,0,0,True,False,False,4620,1,0,2,0,Loyal High-Rollers
0,0,0,47,1,0,66,0,0,False,False,False,3102,1,0,2,0,Loyal High-Rollers
0,0,1,72,1,1,93,0,0,True,False,False,6696,2,0,2,0,Loyal High-Rollers
1,0,1,70,1,0,106,0,0,False,True,False,7420,1,0,1,0,Loyal High-Rollers
1,0,0,1,1,1,71,0,0,True,False,True,71,2,0,0,1,At-Risk Newbies
0,0,1,4,1,1,86,1,1,True,False,False,344,2,0,2,1,At-Risk Newbies
0,0,0,8,1,0,76,0,0,False,False,False,608,1,0,2,1,At-Risk Newbies
1,0,1,71,1,1,114,0,0,False,False,True,8094,2,0,0,0,Loyal High-Rollers
0,0,0,2,1,1,80,1,1,True,False,False,160,2,0,2,1,At-Risk Newbies
1,0,1,34,1,1,20,0,0,True,False,False,680,2,0,2,2,Stable Budgeteers
1,0,0,40,1,0,80,0,0,False,False,False,3200,1,0,2,0,Loyal High-Rollers
1,0,0,20,1,0,19,0,0,False,False,True,380,1,0,0,2,Stable Budgeteers
0,0,0,27,1,0,89,0,0,True,False,False,2403,1,0,2,0,Loyal High-Rollers
1,0,0,30,1,0,97,0,0,False,False,True,2910,1,0,0,0,Loyal High-Rollers
0,0,0,9,1,1,69,0,0,True,True,False,621,2,0,1,1,At-Risk Newbies
0,0,0,3,1,0,95,0,0,False,False,True,285,1,0,0,1,At-Risk Newbies
1,0,0,12,1,1,25,0,0,True,False,False,300,2,0,2,1,At-Risk Newbies
0,0,0,71,1,1,86,0,0,True,False,False,6106,2,0,2,0,Loyal High-Rollers
0,0,1,27,1,0,24,0,0,True,False,False,648,1,0,2,2,Stable Budgeteers
0,0,1,40,1,1,64,0,0,False,False,True,2560,2,0,0,0,Loyal High-Rollers
1,0,0,52,0,0,30,0,0,False,False,True,1560,0,0,0,2,Stable Budgeteers
0,0,0,70,1,1,95,0,0,True,False,True,6650,2,0,0,0,Loyal High-Rollers
1,0,1,3,1,1,71,0,0,True,False,False,213,2,0,2,1,At-Risk Newbies
1,0,1,10,1,0,24,0,0,False,False,False,240,1,0,2,1,At-Risk Newbies
1,0,0,7,1,0,19,1,1,False,False,True,133,1,0,0,1,At-Risk Newbies
1,0,0,61,1,0,96,0,0,False,False,False,5856,1,0,2,0,Loyal High-Rollers
0,0,0,7,1,0,63,0,0,True,False,False,441,1,0,2,1,At-Risk Newbies
1,0,1,72,1,0,105,0,0,False,False,True,7560,1,0,0,0,Loyal High-Rollers
1,0,0,1,1,1,20,0,0,False,False,True,20,2,0,0,1,At-Risk Newbies
1,0,0,1,1,0,60,1,1,False,False,True,60,1,0,0,1,At-Risk Newbies
1,1,0,3,1,0,77,1,1,False,False,False,231,1,0,2,1,At-Risk Newbies
1,0,1,25,1,0,26,0,0,False,False,False,650,1,0,2,2,Stable Budgeteers
0,0,1,1,0,0,30,1,1,False,False,False,30,0,0,2,1,At-Risk Newbies
0,0,1,33,1,1,79,0,0,True,False,True,2607,2,0,0,0,Loyal High-Rollers
0,1,0,32,1,0,80,0,0,False,False,True,2560,1,0,0,0,Loyal High-Rollers
1,0,1,52,1,1,25,0,0,True,False,False,1300,2,0,2,2,Stable Budgeteers
0,1,0,28,1,1,101,1,1,True,False,True,2828,2,1,0,0,Loyal High-Rollers
0,1,0,16,1,0,85,1,1,False,False,True,1360,1,0,0,1,At-Risk Newbies
1,0,1,26,1,0,79,0,0,False,True,False,2054,1,0,1,1,At-Risk Newbies
1,0,0,1,1,1,79,1,1,False,False,True,79,2,0,0,1,At-Risk Newbies
1,0,1,58,1,1,82,0,0,True,False,False,4756,2,0,2,0,Loyal High-Rollers
0,1,0,60,1,1,106,0,0,False,True,False,6360,2,0,1,0,Loyal High-Rollers
1,0,0,32,1,1,91,0,0,True,False,False,2912,2,0,2,0,Loyal High-Rollers
0,0,0,18,1,1,20,0,0,True,True,False,360,2,0,1,2,Stable Budgeteers
1,0,0,1,1,0,95,1,1,True,False,False,95,1,0,2,1,At-Risk Newbies
0,1,1,48,0,0,30,0,0,False,False,True,1440,0,0,0,2,Stable Budgeteers
1,1,1,51,1,1,84,1,1,False,False,True,4284,2,0,0,0,Loyal High-Rollers
0,0,0,72,0,0,54,1,1,False,False,False,3888,0,0,2,2,Stable Budgeteers
1,0,0,23,1,0,81,1,1,False,False,False,1863,1,0,2,1,At-Risk Newbies
1,0,0,5,1,1,81,1,1,True,False,False,405,2,0,2,1,At-Risk Newbies
1,1,0,11,1,0,20,1,1,False,False,True,220,1,0,0,1,At-Risk Newbies
1,1,0,52,1,1,104,1,1,False,False,False,5408,2,0,2,0,Loyal High-Rollers
0,0,0,41,1,0,50,0,0,False,True,False,2050,1,0,1,2,Stable Budgeteers
0,0,0,63,1,0,82,0,0,True,False,False,5166,1,0,2,0,Loyal High-Rollers
1,0,0,61,1,0,106,0,0,True,False,False,6466,1,0,2,0,Loyal High-Rollers
0,0,0,12,1,0,89,0,0,False,False,True,1068,1,0,0,1,At-Risk Newbies
0,0,0,1,1,1,91,1,1,True,False,False,91,2,0,2,1,At-Risk Newbies
1,0,0,4,1,0,20,0,0,True,False,False,80,1,0,2,1,At-Risk Newbies
0,0,0,14,1,1,80,0,0,True,False,True,1120,2,0,0,1,At-Risk Newbies
1,0,0,69,1,1,24,0,0,True,True,False,1656,2,0,1,2,Stable Budgeteers
1,0,0,44,0,0,54,0,0,False,True,False,2376,0,0,1,2,Stable Budgeteers
0,1,0,13,1,0,101,1,1,False,False,True,1313,1,0,0,1,At-Risk Newbies
1,0,1,9,1,0,102,0,0,True,True,False,918,1,0,1,1,At-Risk Newbies
1,0,1,22,1,1,20,0,0,True,False,True,440,2,0,0,2,Stable Budgeteers
0,0,1,1,1,1,20,1,1,False,True,False,20,2,0,1,1,At-Risk Newbies
1,1,0,1,0,0,43,1,1,False,False,False,43,0,0,2,1,At-Risk Newbies
0,0,0,71,1,1,94,1,1,False,False,True,6674,2,0,0,0,Loyal High-Rollers
0,0,1,42,1,0,23,0,0,False,False,False,966,1,0,2,2,Stable Budgeteers
1,0,0,1,1,0,80,1,1,False,False,False,80,1,0,2,1,At-Risk Newbies
1,0,0,1,1,1,75,1,1,True,False,True,75,2,0,0,1,At-Risk Newbies
0,1,0,42,1,1,85,1,1,False,False,True,3570,2,0,0,0,Loyal High-Rollers
0,0,1,8,1,1,56,0,0,False,False,True,448,2,0,0,1,At-Risk Newbies
